orderNumber,orderDate,shippedDate,dateDifference,productLine,warehouseName,country
10344,2004-11-25,2004-11-29,4,"Classic Cars",East,France
10344,2004-11-25,2004-11-29,4,"Vintage Cars",West,France
10348,2004-11-01,2004-11-05,4,"Classic Cars",East,Spain
10348,2004-11-01,2004-11-05,4,"Classic Cars",East,Spain
10348,2004-11-01,2004-11-05,4,"Vintage Cars",West,Spain
10348,2004-11-01,2004-11-05,4,"Trucks and Buses",South,Spain
10348,2004-11-01,2004-11-05,4,"Vintage Cars",West,Spain
10348,2004-11-01,2004-11-05,4,"Trucks and Buses",South,Spain
10348,2004-11-01,2004-11-05,4,"Trucks and Buses",South,Spain
10348,2004-11-01,2004-11-05,4,"Classic Cars",East,Spain
10351,2004-12-03,2004-12-07,4,Planes,North,UK
10351,2004-12-03,2004-12-07,4,"Vintage Cars",West,UK
10351,2004-12-03,2004-12-07,4,Planes,North,UK
10351,2004-12-03,2004-12-07,4,"Vintage Cars",West,UK
10351,2004-12-03,2004-12-07,4,Planes,North,UK
10357,2004-12-10,2004-12-14,4,"Classic Cars",East,USA
10357,2004-12-10,2004-12-14,4,"Classic Cars",East,USA
10357,2004-12-10,2004-12-14,4,"Trucks and Buses",South,USA
10357,2004-12-10,2004-12-14,4,"Trucks and Buses",South,USA
10357,2004-12-10,2004-12-14,4,"Trucks and Buses",South,USA
10357,2004-12-10,2004-12-14,4,"Vintage Cars",West,USA
10357,2004-12-10,2004-12-14,4,"Vintage Cars",West,USA
10357,2004-12-10,2004-12-14,4,"Vintage Cars",West,USA
10357,2004-12-10,2004-12-14,4,"Vintage Cars",West,USA
10357,2004-12-10,2004-12-14,4,"Trucks and Buses",South,USA
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,Motorcycles,North,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,Motorcycles,North,Finland
10363,2005-01-06,2005-01-10,4,Motorcycles,North,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,"Classic Cars",East,Finland
10363,2005-01-06,2005-01-10,4,Motorcycles,North,Finland
10365,2005-01-07,2005-01-11,4,"Classic Cars",East,USA
10365,2005-01-07,2005-01-11,4,Motorcycles,North,USA
10365,2005-01-07,2005-01-11,4,Motorcycles,North,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Vintage Cars",West,USA
10367,2005-01-12,2005-01-16,4,"Classic Cars",East,USA
10369,2005-01-20,2005-01-24,4,"Classic Cars",East,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10369,2005-01-20,2005-01-24,4,"Vintage Cars",West,USA
10384,2005-02-23,2005-02-27,4,"Classic Cars",East,USA
10384,2005-02-23,2005-02-27,4,Ships,South,USA
10384,2005-02-23,2005-02-27,4,"Vintage Cars",West,USA
10384,2005-02-23,2005-02-27,4,Ships,South,USA
10387,2005-03-02,2005-03-06,4,Motorcycles,North,Singapore
10394,2005-03-15,2005-03-19,4,"Classic Cars",East,Spain
10394,2005-03-15,2005-03-19,4,"Classic Cars",East,Spain
10394,2005-03-15,2005-03-19,4,"Classic Cars",East,Spain
10394,2005-03-15,2005-03-19,4,"Classic Cars",East,Spain
10394,2005-03-15,2005-03-19,4,"Classic Cars",East,Spain
10394,2005-03-15,2005-03-19,4,"Trucks and Buses",South,Spain
10394,2005-03-15,2005-03-19,4,Trains,South,Spain
10397,2005-03-28,2005-04-01,4,Ships,South,France
10397,2005-03-28,2005-04-01,4,Ships,South,France
10397,2005-03-28,2005-04-01,4,Ships,South,France
10397,2005-03-28,2005-04-01,4,Ships,South,France
10397,2005-03-28,2005-04-01,4,Ships,South,France
10413,2005-05-05,2005-05-09,4,"Classic Cars",East,USA
10413,2005-05-05,2005-05-09,4,"Classic Cars",East,USA
10413,2005-05-05,2005-05-09,4,"Classic Cars",East,USA
10413,2005-05-05,2005-05-09,4,"Classic Cars",East,USA
10413,2005-05-05,2005-05-09,4,Trains,South,USA
10413,2005-05-05,2005-05-09,4,Trains,South,USA
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Motorcycles,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Motorcycles,North,Italy
10416,2005-05-10,2005-05-14,4,"Vintage Cars",West,Italy
10416,2005-05-10,2005-05-14,4,"Vintage Cars",West,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10416,2005-05-10,2005-05-14,4,Planes,North,Italy
10418,2005-05-16,2005-05-20,4,"Classic Cars",East,"New Zealand"
10418,2005-05-16,2005-05-20,4,"Classic Cars",East,"New Zealand"
10418,2005-05-16,2005-05-20,4,Motorcycles,North,"New Zealand"
10418,2005-05-16,2005-05-20,4,"Classic Cars",East,"New Zealand"
10418,2005-05-16,2005-05-20,4,Motorcycles,North,"New Zealand"
10418,2005-05-16,2005-05-20,4,"Classic Cars",East,"New Zealand"
10418,2005-05-16,2005-05-20,4,Motorcycles,North,"New Zealand"
10418,2005-05-16,2005-05-20,4,Motorcycles,North,"New Zealand"
10418,2005-05-16,2005-05-20,4,Motorcycles,North,"New Zealand"
10115,2003-04-04,2003-04-07,3,"Trucks and Buses",South,USA
10115,2003-04-04,2003-04-07,3,"Classic Cars",East,USA
10115,2003-04-04,2003-04-07,3,"Classic Cars",East,USA
10115,2003-04-04,2003-04-07,3,"Classic Cars",East,USA
10115,2003-04-04,2003-04-07,3,"Trucks and Buses",South,USA
10125,2003-05-21,2003-05-24,3,"Vintage Cars",West,Australia
10125,2003-05-21,2003-05-24,3,"Vintage Cars",West,Australia
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Trucks and Buses",South,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Trucks and Buses",South,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Classic Cars",East,USA
10127,2003-06-03,2003-06-06,3,"Trucks and Buses",South,USA
10127,2003-06-03,2003-06-06,3,Trains,South,USA
10127,2003-06-03,2003-06-06,3,"Trucks and Buses",South,USA
10127,2003-06-03,2003-06-06,3,Trains,South,USA
10132,2003-06-25,2003-06-28,3,Planes,North,"New Zealand"
10141,2003-08-01,2003-08-04,3,"Trucks and Buses",South,Finland
10141,2003-08-01,2003-08-04,3,"Classic Cars",East,Finland
10141,2003-08-01,2003-08-04,3,"Trucks and Buses",South,Finland
10141,2003-08-01,2003-08-04,3,"Classic Cars",East,Finland
10141,2003-08-01,2003-08-04,3,"Classic Cars",East,Finland
10141,2003-08-01,2003-08-04,3,"Classic Cars",East,Finland
10141,2003-08-01,2003-08-04,3,"Classic Cars",East,Finland
10141,2003-08-01,2003-08-04,3,"Trucks and Buses",South,Finland
10141,2003-08-01,2003-08-04,3,"Trucks and Buses",South,Finland
10146,2003-09-03,2003-09-06,3,Motorcycles,North,USA
10146,2003-09-03,2003-09-06,3,"Classic Cars",East,USA
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Classic Cars",East,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Classic Cars",East,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Classic Cars",East,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10151,2003-09-21,2003-09-24,3,"Trucks and Buses",South,Finland
10156,2003-10-08,2003-10-11,3,"Vintage Cars",West,Spain
10156,2003-10-08,2003-10-11,3,Planes,North,Spain
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10161,2003-10-17,2003-10-20,3,"Classic Cars",East,Denmark
10170,2003-11-04,2003-11-07,3,"Classic Cars",East,Austria
10170,2003-11-04,2003-11-07,3,"Classic Cars",East,Austria
10170,2003-11-04,2003-11-07,3,"Classic Cars",East,Austria
10170,2003-11-04,2003-11-07,3,"Classic Cars",East,Austria
10175,2003-11-06,2003-11-09,3,"Classic Cars",East,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Classic Cars",East,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Classic Cars",East,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Trucks and Buses",South,UK
10175,2003-11-06,2003-11-09,3,"Classic Cars",East,UK
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,"Classic Cars",East,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,"Classic Cars",East,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10180,2003-11-11,2003-11-14,3,Motorcycles,North,France
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10181,2003-11-12,2003-11-15,3,"Classic Cars",East,"Norway  "
10195,2003-11-25,2003-11-28,3,"Trucks and Buses",South,USA
10195,2003-11-25,2003-11-28,3,"Classic Cars",East,USA
10195,2003-11-25,2003-11-28,3,"Trucks and Buses",South,USA
10195,2003-11-25,2003-11-28,3,"Classic Cars",East,USA
10195,2003-11-25,2003-11-28,3,"Classic Cars",East,USA
10195,2003-11-25,2003-11-28,3,"Classic Cars",East,USA
10195,2003-11-25,2003-11-28,3,"Classic Cars",East,USA
10195,2003-11-25,2003-11-28,3,"Trucks and Buses",South,USA
10195,2003-11-25,2003-11-28,3,Trains,South,USA
10195,2003-11-25,2003-11-28,3,"Trucks and Buses",South,USA
10206,2003-12-05,2003-12-08,3,"Classic Cars",East,Canada
10206,2003-12-05,2003-12-08,3,"Trucks and Buses",South,Canada
10206,2003-12-05,2003-12-08,3,"Trucks and Buses",South,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Vintage Cars",West,Canada
10206,2003-12-05,2003-12-08,3,"Trucks and Buses",South,Canada
10206,2003-12-05,2003-12-08,3,"Classic Cars",East,Canada
10209,2004-01-09,2004-01-12,3,"Classic Cars",East,USA
10209,2004-01-09,2004-01-12,3,Ships,South,USA
10209,2004-01-09,2004-01-12,3,"Vintage Cars",West,USA
10209,2004-01-09,2004-01-12,3,Planes,North,USA
10209,2004-01-09,2004-01-12,3,"Vintage Cars",West,USA
10209,2004-01-09,2004-01-12,3,"Vintage Cars",West,USA
10209,2004-01-09,2004-01-12,3,Ships,South,USA
10209,2004-01-09,2004-01-12,3,Planes,North,USA
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,"Classic Cars",East,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10211,2004-01-15,2004-01-18,3,Motorcycles,North,France
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10214,2004-01-26,2004-01-29,3,"Vintage Cars",West,Spain
10215,2004-01-29,2004-02-01,3,"Classic Cars",East,USA
10215,2004-01-29,2004-02-01,3,"Trucks and Buses",South,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10215,2004-01-29,2004-02-01,3,"Vintage Cars",West,USA
10228,2004-03-10,2004-03-13,3,"Classic Cars",East,USA
10228,2004-03-10,2004-03-13,3,"Trucks and Buses",South,USA
10228,2004-03-10,2004-03-13,3,"Vintage Cars",West,USA
10228,2004-03-10,2004-03-13,3,"Vintage Cars",West,USA
10228,2004-03-10,2004-03-13,3,"Vintage Cars",West,USA
10228,2004-03-10,2004-03-13,3,"Vintage Cars",West,USA
10234,2004-03-30,2004-04-02,3,"Classic Cars",East,"New Zealand"
10234,2004-03-30,2004-04-02,3,Planes,North,"New Zealand"
10234,2004-03-30,2004-04-02,3,Ships,South,"New Zealand"
10234,2004-03-30,2004-04-02,3,"Vintage Cars",West,"New Zealand"
10234,2004-03-30,2004-04-02,3,Planes,North,"New Zealand"
10234,2004-03-30,2004-04-02,3,"Vintage Cars",West,"New Zealand"
10234,2004-03-30,2004-04-02,3,"Vintage Cars",West,"New Zealand"
10234,2004-03-30,2004-04-02,3,Ships,South,"New Zealand"
10234,2004-03-30,2004-04-02,3,Planes,North,"New Zealand"
10247,2004-05-05,2004-05-08,3,"Classic Cars",East,Finland
10247,2004-05-05,2004-05-08,3,"Classic Cars",East,Finland
10247,2004-05-05,2004-05-08,3,"Classic Cars",East,Finland
10247,2004-05-05,2004-05-08,3,"Classic Cars",East,Finland
10247,2004-05-05,2004-05-08,3,Trains,South,Finland
10247,2004-05-05,2004-05-08,3,Trains,South,Finland
10249,2004-05-08,2004-05-11,3,"Vintage Cars",West,USA
10249,2004-05-08,2004-05-11,3,Planes,North,USA
10249,2004-05-08,2004-05-11,3,"Vintage Cars",West,USA
10249,2004-05-08,2004-05-11,3,Ships,South,USA
10249,2004-05-08,2004-05-11,3,Planes,North,USA
10252,2004-05-26,2004-05-29,3,"Classic Cars",East,France
10252,2004-05-26,2004-05-29,3,"Classic Cars",East,France
10252,2004-05-26,2004-05-29,3,Motorcycles,North,France
10252,2004-05-26,2004-05-29,3,"Classic Cars",East,France
10252,2004-05-26,2004-05-29,3,Motorcycles,North,France
10252,2004-05-26,2004-05-29,3,"Classic Cars",East,France
10252,2004-05-26,2004-05-29,3,Motorcycles,North,France
10252,2004-05-26,2004-05-29,3,Motorcycles,North,France
10252,2004-05-26,2004-05-29,3,Motorcycles,North,France
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10271,2004-07-20,2004-07-23,3,"Classic Cars",East,USA
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10271,2004-07-20,2004-07-23,3,"Classic Cars",East,USA
10271,2004-07-20,2004-07-23,3,"Classic Cars",East,USA
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10271,2004-07-20,2004-07-23,3,"Classic Cars",East,USA
10271,2004-07-20,2004-07-23,3,"Classic Cars",East,USA
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10271,2004-07-20,2004-07-23,3,"Trucks and Buses",South,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10278,2004-08-06,2004-08-09,3,"Classic Cars",East,USA
10283,2004-08-20,2004-08-23,3,"Classic Cars",East,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,"Vintage Cars",West,Canada
10283,2004-08-20,2004-08-23,3,"Vintage Cars",West,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,"Vintage Cars",West,Canada
10283,2004-08-20,2004-08-23,3,"Vintage Cars",West,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10283,2004-08-20,2004-08-23,3,Planes,North,Canada
10283,2004-08-20,2004-08-23,3,Ships,South,Canada
10292,2004-09-08,2004-09-11,3,"Trucks and Buses",South,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Trucks and Buses",South,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Classic Cars",East,USA
10292,2004-09-08,2004-09-11,3,"Trucks and Buses",South,USA
10292,2004-09-08,2004-09-11,3,Trains,South,USA
10292,2004-09-08,2004-09-11,3,"Trucks and Buses",South,USA
10292,2004-09-08,2004-09-11,3,Trains,South,USA
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10301,2003-10-05,2003-10-08,3,"Classic Cars",East,"Norway  "
10303,2004-10-06,2004-10-09,3,"Vintage Cars",West,Spain
10303,2004-10-06,2004-10-09,3,"Vintage Cars",West,Spain
10306,2004-10-14,2004-10-17,3,"Classic Cars",East,UK
10306,2004-10-14,2004-10-17,3,"Classic Cars",East,UK
10306,2004-10-14,2004-10-17,3,"Classic Cars",East,UK
10306,2004-10-14,2004-10-17,3,"Vintage Cars",West,UK
10306,2004-10-14,2004-10-17,3,Trains,South,UK
10306,2004-10-14,2004-10-17,3,"Classic Cars",East,UK
10306,2004-10-14,2004-10-17,3,"Vintage Cars",West,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,"Vintage Cars",West,UK
10306,2004-10-14,2004-10-17,3,Trains,South,UK
10306,2004-10-14,2004-10-17,3,Trains,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10306,2004-10-14,2004-10-17,3,Ships,South,UK
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10309,2004-10-15,2004-10-18,3,Motorcycles,North,Norway
10313,2004-10-22,2004-10-25,3,"Classic Cars",East,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Classic Cars",East,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Trucks and Buses",South,Canada
10313,2004-10-22,2004-10-25,3,"Classic Cars",East,Canada
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10319,2004-11-03,2004-11-06,3,"Classic Cars",East,USA
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10319,2004-11-03,2004-11-06,3,"Classic Cars",East,USA
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10319,2004-11-03,2004-11-06,3,"Classic Cars",East,USA
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10319,2004-11-03,2004-11-06,3,Motorcycles,North,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10321,2004-11-04,2004-11-07,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
